Name,Vac,Pso,Paco,Pdco,Vdco,C0,C2,C1,C3,Pnt,Vdcmax,Idcmax,Mppt_low,Mppt_high
Growatt New Energy Technology Co  Ltd : Growatt 5000 MTL-US [240V] 240V [CEC 2018],240,16.352652,4600,4741.206543,375,-3.36E-06,-0.00307,-0.000023,-0.000393,0.36,450,12.643217,100,450
Growatt New Energy Technology Co  Ltd : Growatt 5000 MTL-US [277V] 277V [CEC 2018],277,20.917927,4600,4719.764648,375,-2.38E-06,-0.001842,-0.000025,0.001163,0.43,450,12.586039,100,450
Growatt New Energy Technology Co  Ltd : Growatt 5000MTLP-US [208V] 208V [CEC 2018],208,28.455875,4590,4759.819824,482,-2.03E-06,-0.000958,-0.000036,0.00011,0.05,550,9.875145,100,550
Growatt New Energy Technology Co  Ltd : Growatt 5000MTLP-US [240V] 240V [CEC 2018],240,29.174118,5070,5239.345703,482,-1.90E-06,-0.001092,-0.000039,-0.000588,0.05,550,10.870012,100,550
Growatt New Energy Technology Co  Ltd : Growatt 5000MTLP-US [277V] 277V [CEC 2018],277,27.92239,5060,5210.982422,482,-1.40E-06,-0.001884,-0.000042,0.000194,0.05,550,10.811167,100,550
Growatt New Energy Technology Co  Ltd : Growatt 6000MTLP-US [208V] 208V [CEC 2018],208,28.057735,5340,5549.458496,482,-2.46E-06,-0.000928,-0.000036,-0.000012,0.05,550,11.513399,100,550
Growatt New Energy Technology Co  Ltd : Growatt 6000MTLP-US [240V] 240V [CEC 2018],240,28.244329,6080,6290.747559,482,-1.67E-06,-0.000933,-0.000028,0.001007,0.05,550,13.051343,100,550
Growatt New Energy Technology Co  Ltd : Growatt 6000MTLP-US [277V] 277V [CEC 2018],277,29.674269,6080,6268.226074,482,-1.57E-06,-0.001906,-0.000046,-0.001072,0.05,550,13.004618,100,550
Growatt New Energy Technology Co  Ltd : Growatt 7000MTLP-US [208V] 208V [CEC 2018],208,17.535778,6093,6366.17334,385,-2.59E-06,0.000445,-0.000036,-0.000191,0.05,485,16.535515,280,485
Growatt New Energy Technology Co  Ltd : Growatt 7000MTLP-US [277V] 277V [CEC 2018],277,31.914516,7016.07,7270.858398,385,-1.94E-06,-0.001148,-0.000054,0.001249,0.051,480,18.885346,275,480
Growatt New Energy Technology Co  Ltd : Growatt 7600MTLP-US [208V] 208V [CEC 2018],208,15.707872,6741.01,7055.155273,380,-2.47E-06,0.001111,-0.000042,0.000564,0.05,480,18.566198,270,480
Growatt New Energy Technology Co  Ltd : Growatt 8000TL-US [208V] 208V [CEC 2018],208,35.93758,8070,8356.612305,345,-1.50E-06,0.001891,0.000017,0.000636,0.05,480,24.222065,100,480
Growatt New Energy Technology Co  Ltd : Growatt 8000TL-US [240V] 240V [CEC 2018],240,28.997147,8080,8327.904297,380,-6.33E-07,0.000155,8.64E-06,-0.004163,0.08,480,21.915538,100,480
Growatt New Energy Technology Co  Ltd : Growatt 9000TL-US [208V] 208V [CEC 2018],208,35.924309,9080,9407.454102,345,-1.42E-06,0.00189,0.000015,0.000435,0.05,480,27.267983,100,480
Growatt New Energy Technology Co  Ltd : Growatt 9000TL-US [240V] 240V [CEC 2018],240,33.137478,9080,9361.921875,380,-9.55E-07,0.000957,9.36E-06,-0.000423,0.08,480,24.636637,100,480
"Growatt New Energy Technology Co., Ltd.: Growatt 10000 TL3-US [240V] 240V [CEC 2018]",240,100.027,10100,10482.7,420,-8.77E-07,0.000423167,-8.34E-05,-0.00219856,0.01,480,24.9587,250,480
"Growatt New Energy Technology Co., Ltd.: Growatt 10000TL-US [208V] 208V [CEC 2018]",208,34.3888,10090,10456.4,345,-1.66E-06,0.00463176,3.78E-05,0.000474528,0.05,480,30.3085,308,480
"Growatt New Energy Technology Co., Ltd.: Growatt 11000TL-US [240V] 240V [CEC 2018]",240,32.9375,11700,12073.5,380,-1.06E-06,0.00739356,4.14E-05,0.00391464,0.08,480,31.7724,356,480
"Growatt New Energy Technology Co., Ltd.: Growatt 12000 TL3-US [277V] 277V [CEC 2018]",277,94.45,11620,12063.6,420,-8.38E-07,7.68E-05,-8.28E-05,-0.00303162,0.01,480,28.7229,250,480
"Growatt New Energy Technology Co., Ltd.: Growatt 1500-US [208V] 208V [CEC 2018]",208,11.6953,1500,1555.25,330,-1.34E-05,-0.000143744,-2.16E-05,-0.000529203,0.07,360,4.71289,100,360
"Growatt New Energy Technology Co., Ltd.: Growatt 1500-US [240V] 240V [CEC 2018]",240,15.5607,1650,1708.22,330,-1.29E-05,-0.000847685,-2.79E-05,-0.00110106,0.11,360,5.17641,100,360
"Growatt New Energy Technology Co., Ltd.: Growatt 1500-US [277V] 277V [CEC 2018]",277,18.1012,1650,1706.61,330,-9.82E-06,-0.000167259,-2.69E-05,-0.000874686,0.13,360,5.17155,100,360
"Growatt New Energy Technology Co., Ltd.: Growatt 18000 TL3-US [277V] 277V [CEC 2018]",277,112.037,18310,18972.7,420,-8.26E-07,0.00206401,-6.68E-05,0.00285141,0.01,480,45.1732,250,480
"Growatt New Energy Technology Co., Ltd.: Growatt 20000 TL3-US [277V] 277V [CEC 2018]",277,98.4706,20420,21117.1,420,-4.56E-07,0.00131317,-6.12E-05,0.00185591,0.2,480,50.2788,250,480
"Growatt New Energy Technology Co., Ltd.: Growatt 2000HF-US [208V] 208V [CEC 2018]",208,19.2046,2000,2096.17,360,-1.35E-05,0.000226417,-1.39E-05,0.000268991,0.1,450,5.82269,100,450
"Growatt New Energy Technology Co., Ltd.: Growatt 2000HF-US [240V] 240V [CEC 2018]",240,24.1145,2000,2092.74,360,-1.66E-05,0.000182679,-6.44E-06,0.000551617,0.12,450,5.81317,100,450
"Growatt New Energy Technology Co., Ltd.: Growatt 2000-US [208V] 208V [CEC 2018]",208,10.5188,1800,1869.16,360,-1.00E-05,-0.000420101,-1.18E-05,-0.000424862,0.09,400,5.1921,100,400
"Growatt New Energy Technology Co., Ltd.: Growatt 2000-US [240V] 240V [CEC 2018]",240,13.2967,2000,2066.48,360,-8.37E-06,-0.000879509,-2.63E-05,-0.000606358,0.1,400,5.74021,100,400
"Growatt New Energy Technology Co., Ltd.: Growatt 2000-US [277V] 277V [CEC 2018]",277,14.7237,2000,2062.18,360,-6.08E-06,-0.0018609,-3.60E-05,-0.00202603,0.14,400,5.72829,100,400
"Growatt New Energy Technology Co., Ltd.: Growatt 2500HF-US [208V] 208V [CEC 2018]",208,22.2118,2500,2622.48,360,-1.00E-05,-0.000183821,-9.69E-06,0.000221991,0.1,450,7.28466,100,450
"Growatt New Energy Technology Co., Ltd.: Growatt 2500HF-US [240V] 240V [CEC 2018]",240,22.8173,2500,2618.01,360,-9.16E-06,-0.000432821,-1.73E-05,-0.000691453,0.13,450,7.27225,100,450
"Growatt New Energy Technology Co., Ltd.: Growatt 3000HF-US [208V] 208V [CEC 2018]",208,27.512,3000,3144.23,360,-8.13E-06,0.00051509,-1.26E-05,0.000581377,0.1,450,8.73396,100,450
"Growatt New Energy Technology Co., Ltd.: Growatt 3000HF-US [240V] 240V [CEC 2018]",240,30.3248,3000,3146.42,360,-1.02E-05,-0.000423639,-1.64E-05,-0.00030719,0.14,450,8.74006,100,450
"Growatt New Energy Technology Co., Ltd.: Growatt 3000-US [208V] 208V [CEC 2018]",208,14.9634,2500,2596.14,360,-8.81E-06,-0.000559689,-2.00E-05,-0.000679375,0.1,400,7.2115,100,400
"Growatt New Energy Technology Co., Ltd.: Growatt 3000-US [240V] 240V [CEC 2018]",240,18.2894,2800,2888.43,360,-7.28E-06,-0.0014809,-3.29E-05,-0.000282067,0.15,400,8.02343,100,400
"Growatt New Energy Technology Co., Ltd.: Growatt 3000-US [277V] 277V [CEC 2018]",277,20.0451,2800,2885.73,360,-6.09E-06,-0.00208904,-4.16E-05,-0.000165274,0.19,400,8.01592,100,400
"Growatt New Energy Technology Co., Ltd.: Growatt 33000TL3-US (N/A)V [CEC 2018]",0,66.0675,32270,32886.9,700,-3.60E-07,0.000191985,-2.38E-05,-0.00113235,2.092,800,46.9813,480,800
"Growatt New Energy Technology Co., Ltd.: Growatt 3600 MTL-US [208V] 208V [CEC 2018]",208,21.701,3600,3710.22,375,-4.53E-06,-0.000806942,-2.56E-05,0.000389729,2.3,450,9.89391,100,450
"Growatt New Energy Technology Co., Ltd.: Growatt 3600 MTL-US [240V] 240V [CEC 2018]",240,17.6344,3600,3697.79,375,-3.30E-06,-0.00117744,-2.29E-05,0.00161133,0.31,450,9.86076,100,450
"Growatt New Energy Technology Co., Ltd.: Growatt 3600 MTL-US [277V] 277V [CEC 2018]",277,20.8663,3600,3689.31,375,-2.26E-06,-0.00146125,-3.57E-05,0.00222579,0.4,450,9.83817,100,450
"Growatt New Energy Technology Co., Ltd.: Growatt 36000TL3-US (N/A)V [CEC 2018]",0,53.341,35710,36402,700,-2.44E-07,-0.00105172,-2.25E-05,-0.00404009,2.051,800,52.0028,520,800
"Growatt New Energy Technology Co., Ltd.: Growatt 40000TL3-US (N/A)V [CEC 2018]",0,47.4539,39850,40614,700,-1.54E-07,-0.00429477,-2.51E-05,-0.00896293,2.051,800,58.0201,570,800
"Growatt New Energy Technology Co., Ltd.: Growatt 4000MTLP-US [208V] 208V [CEC 2018]",208,24.6003,3620,3750.28,482,-1.51E-06,-0.00125227,-3.43E-05,0.000283495,0.05,550,7.78067,100,550
"Growatt New Energy Technology Co., Ltd.: Growatt 4000MTLP-US [240V] 240V [CEC 2018]",240,25.7467,4050,4178.42,482,-1.16E-06,-0.0011963,-3.47E-05,0.000787458,0.05,550,8.66892,100,550
"Growatt New Energy Technology Co., Ltd.: Growatt 4000MTLP-US [277V] 277V [CEC 2018]",277,18.3514,4060,4175.81,482,1.76E-06,-0.00326345,-4.53E-05,0.00175304,0.05,550,8.6635,100,550
"Growatt New Energy Technology Co., Ltd.: Growatt 4200 MTL-US [208V] 208V [CEC 2018]",208,25.8482,4200,4333.92,375,-4.23E-06,-0.00120044,-8.82E-06,0.00107314,0.25,450,11.5571,100,450
"Growatt New Energy Technology Co., Ltd.: Growatt 4200 MTL-US [240V] 240V [CEC 2018]",240,20.5734,4200,4314.08,375,-2.83E-06,-0.00117739,-2.29E-05,0.00161131,0.33,450,11.5042,100,450
"Growatt New Energy Technology Co., Ltd.: Growatt 4200 MTL-US [277V] 277V [CEC 2018]",277,31.8949,4200,4317.21,375,-3.81E-06,-0.000753334,-2.64E-05,-0.000472677,0.4,450,11.5126,100,450
"Growatt New Energy Technology Co., Ltd.: Growatt 5000 MTL-US [208V] 208V [CEC 2018]",208,21.0712,4600,4769.6,375,-5.05E-06,0.000400063,-1.65E-05,-0.000230641,0.26,450,12.7189,100,450
"Growatt New Energy Technology Co., Ltd.: Growatt 5000 MTL-US [240V] 240V [CEC 2018]",240,16.3527,4600,4741.21,375,-3.36E-06,-0.00307043,-2.28E-05,-0.000393447,0.36,450,12.6432,100,450
"Growatt New Energy Technology Co., Ltd.: Growatt 5000 MTL-US [277V] 277V [CEC 2018]",277,20.9179,4600,4719.76,375,-2.38E-06,-0.00184234,-2.49E-05,0.00116256,0.43,450,12.586,100,450
"Growatt New Energy Technology Co., Ltd.: Growatt 5000MTLP-US [208V] 208V [CEC 2018]",208,28.4559,4590,4759.82,482,-2.03E-06,-0.000958279,-3.56E-05,0.000109575,0.05,550,9.87514,100,550
"Growatt New Energy Technology Co., Ltd.: Growatt 5000MTLP-US [240V] 240V [CEC 2018]",240,29.1741,5070,5239.35,482,-1.90E-06,-0.00109201,-3.92E-05,-0.000588115,0.05,550,10.87,100,550
"Growatt New Energy Technology Co., Ltd.: Growatt 5000MTLP-US [277V] 277V [CEC 2018]",277,27.9224,5060,5210.98,482,-1.40E-06,-0.00188364,-4.21E-05,0.000194453,0.05,550,10.8112,100,550
"Growatt New Energy Technology Co., Ltd.: Growatt 6000MTLP-US [208V] 208V [CEC 2018]",208,28.0577,5340,5549.46,482,-2.46E-06,-0.000927545,-3.59E-05,-1.24E-05,0.05,550,11.5134,100,550
"Growatt New Energy Technology Co., Ltd.: Growatt 6000MTLP-US [240V] 240V [CEC 2018]",240,28.2443,6080,6290.75,482,-1.67E-06,-0.000932605,-2.84E-05,0.00100672,0.05,550,13.0513,100,550
"Growatt New Energy Technology Co., Ltd.: Growatt 6000MTLP-US [277V] 277V [CEC 2018]",277,29.6743,6080,6268.23,482,-1.57E-06,-0.00190558,-4.55E-05,-0.0010721,0.05,550,13.0046,100,550
"Growatt New Energy Technology Co., Ltd.: Growatt 7000MTLP-US [208V] 208V [CEC 2018]",208,17.5358,6093,6366.17,385,-2.59E-06,0.000444694,-3.63E-05,-0.000190552,0.05,485,16.5355,280,485
"Growatt New Energy Technology Co., Ltd.: Growatt 7000MTLP-US [277V] 277V [CEC 2018]",277,31.9145,7016.07,7270.86,385,-1.94E-06,-0.00114836,-5.44E-05,0.00124929,0.051,480,18.8853,275,480
"Growatt New Energy Technology Co., Ltd.: Growatt 7600MTLP-US [208V] 208V [CEC 2018]",208,15.7079,6741.01,7055.16,380,-2.47E-06,0.00111085,-4.15E-05,0.000564166,0.05,480,18.5662,270,480
"Growatt New Energy Technology Co., Ltd.: Growatt 8000TL-US [208V] 208V [CEC 2018]",208,35.9376,8070,8356.61,345,-1.50E-06,0.00189097,1.72E-05,0.000636098,0.05,480,24.2221,100,480
"Growatt New Energy Technology Co., Ltd.: Growatt 8000TL-US [240V] 240V [CEC 2018]",240,28.9971,8080,8327.9,380,-6.33E-07,0.000154937,8.64E-06,-0.00416305,0.08,480,21.9155,100,480
"Growatt New Energy Technology Co., Ltd.: Growatt 9000TL-US [208V] 208V [CEC 2018]",208,35.9243,9080,9407.45,345,-1.42E-06,0.00188996,1.46E-05,0.000434697,0.05,480,27.268,100,480
"Growatt New Energy Technology Co., Ltd.: Growatt 9000TL-US [240V] 240V [CEC 2018]",240,33.1375,9080,9361.92,380,-9.55E-07,0.000956544,9.36E-06,-0.000422899,0.08,480,24.6366,100,480
Growatt New Energy Technology: GROWATT 10000 TL3-US 277V [CEC 2012],277,92.89481547,10100,10483.28579,420.7146111,-8.88E-07,2.58E-04,-8.65E-05,-3.22E-03,0.01,1000,15,400,800
Growatt New Energy Technology: GROWATT 11000TL-US (240V) 240V [CEC 2013],240,32.14816534,11700,12079.24091,380.3136722,-1.13E-06,6.67E-03,4.17E-05,2.88E-03,0.08,600,35,345,480
Growatt New Energy Technology: GROWATT 12000 TL3-US 277V [CEC 2012],277,91.6422059,11620,12057.85119,422.6760556,-6.66E-07,-2.43E-05,-8.60E-05,-4.60E-03,0.01,1000,17,400,800
Growatt New Energy Technology: GROWATT 1500-US (208V) 208V [CEC 2016],208,11.6953,1500,1555.25,330,-1.34E-05,-0.000143744,-2.16E-05,-0.000529203,0.07,360,0.00416667,100,360
Growatt New Energy Technology: GROWATT 1500-US (240V) 240V [CEC 2016],240,15.5607,1650,1708.22,330,-1.29E-05,-0.000847685,-2.79E-05,-0.00110106,0.11,360,0.00458333,100,360
Growatt New Energy Technology: GROWATT 1500-US (277V) 277V [CEC 2016],277,18.1012,1650,1706.61,330,-9.82E-06,-0.000167259,-2.69E-05,-0.000874686,0.13,360,0.00458333,100,360
Growatt New Energy Technology: GROWATT 18000 TL3-US 277V [CEC 2012],277,102.815613,18306.5,18964.50467,418.8116611,-7.19E-07,2.10E-03,-6.95E-05,2.75E-03,0.01,1000,22,400,800
Growatt New Energy Technology: GROWATT 20000 TL3-US 277V [CEC 2012],277,91.5823492,20415.5,21112.08658,418.4908333,-4.21E-07,1.00E-03,-6.46E-05,7.20E-04,0.2,1000,25,400,800
Growatt New Energy Technology: GROWATT 2000HF-US (208V) 208V [CEC 2016],208,19.2046,2000,2096.17,360,-1.35E-05,0.000226417,-1.39E-05,0.000268991,0.1,450,0.00444444,100,450
Growatt New Energy Technology: GROWATT 2000HF-US (240V) 240V [CEC 2016],240,24.1145,2000,2092.74,360,-1.66E-05,0.000182679,-6.44E-06,0.000551617,0.12,450,0.00444444,100,450
Growatt New Energy Technology: GROWATT 2000-US (208V) 208V [CEC 2016],208,10.5188,1800,1869.16,360,-1.00E-05,-0.000420101,-1.18E-05,-0.000424862,0.09,400,0.0045,100,400
Growatt New Energy Technology: GROWATT 2000-US (240V) 240V [CEC 2016],240,13.2967,2000,2066.48,360,-8.37E-06,-0.000879509,-2.63E-05,-0.000606358,0.1,400,0.005,100,400
Growatt New Energy Technology: GROWATT 2000-US (277V) 277V [CEC 2016],277,14.7237,2000,2062.18,360,-6.08E-06,-0.0018609,-3.60E-05,-0.00202603,0.14,400,0.005,100,400
Growatt New Energy Technology: GROWATT 2500HF-US (208V) 208V [CEC 2016],208,22.2118,2500,2622.48,360,-1.00E-05,-0.000183821,-9.69E-06,0.000221991,0.1,450,0.00555556,100,450
Growatt New Energy Technology: GROWATT 2500HF-US (240V) 240V [CEC 2016],240,22.8173,2500,2618.01,360,-9.16E-06,-0.000432821,-1.73E-05,-0.000691453,0.13,450,0.00555556,100,450
Growatt New Energy Technology: GROWATT 3000HF-US (208V) 208V [CEC 2016],208,27.512,3000,3144.23,360,-8.13E-06,0.00051509,-1.26E-05,0.000581377,0.1,450,0.00666667,100,450
Growatt New Energy Technology: GROWATT 3000HF-US (240V) 240V [CEC 2016],240,30.3248,3000,3146.42,360,-1.02E-05,-0.000423639,-1.64E-05,-0.00030719,0.14,450,0.00666667,100,450
Growatt New Energy Technology: GROWATT 3000-US (208V) 208V [CEC 2016],208,14.9634,2500,2596.14,360,-8.81E-06,-0.000559689,-2.00E-05,-0.000679375,0.1,400,0.00625,100,400
Growatt New Energy Technology: GROWATT 3000-US (240V) 240V [CEC 2016],240,18.2894,2800,2888.43,360,-7.28E-06,-0.0014809,-3.29E-05,-0.000282067,0.15,400,0.007,100,400
Growatt New Energy Technology: GROWATT 3000-US (277V) 277V [CEC 2016],277,20.0451,2800,2885.73,360,-6.09E-06,-0.00208904,-4.16E-05,-0.000165274,0.19,400,0.007,100,400
Growatt New Energy Technology: GROWATT 33000TL3-US 700V [CEC 2016],700,66.0678,32270,32886.9,700,-3.60E-07,0.000191955,-2.38E-05,-0.00113232,2.092,800,0.0403375,480,800
Growatt New Energy Technology: GROWATT 3600 MTL-US (208V) 208V [CEC 2016],208,21.701,3600,3710.22,375,-4.53E-06,-0.000806942,-2.56E-05,0.000389729,2.3,450,0.008,100,450
Growatt New Energy Technology: GROWATT 3600 MTL-US (240V) 240V [CEC 2016],240,17.6344,3600,3697.79,375,-3.30E-06,-0.00117744,-2.29E-05,0.00161133,0.31,450,0.008,100,450
Growatt New Energy Technology: GROWATT 3600 MTL-US (277V) 277V [CEC 2016],277,20.8663,3600,3689.31,375,-2.26E-06,-0.00146125,-3.57E-05,0.00222579,0.4,450,0.008,100,450
Growatt New Energy Technology: GROWATT 36000TL3-US 700V [CEC 2016],700,53.341,35710,36402,700,-2.44E-07,-0.00105172,-2.25E-05,-0.00404009,2.051,800,0.0446375,520,800
Growatt New Energy Technology: GROWATT 40000TL3-US 700V [CEC 2016],700,47.4539,39850,40614,700,-1.54E-07,-0.00429477,-2.51E-05,-0.00896293,2.051,800,0.0498125,570,800
Growatt New Energy Technology: GROWATT 4000MTLP-US (208V) 208V [CEC 2015],208,28.47864828,3620,3751.464437,482.9358417,-2.11E-06,-1.13E-03,-4.09E-05,1.30E-03,0.054,600,24,120,500
Growatt New Energy Technology: GROWATT 4000MTLP-US (240V) 240V [CEC 2015],240,28.95264692,4050,4181.415455,482.076425,-1.68E-06,-1.35E-03,-4.23E-05,8.33E-04,0.052,600,24,120,500
Growatt New Energy Technology: GROWATT 4000MTLP-US (277V) 277V [CEC 2015],277,20.19401508,4060,4189.441912,434.4287056,1.90E-06,-3.22E-03,-5.35E-05,3.31E-04,0.052,600,24,120,500
Growatt New Energy Technology: GROWATT 4200 MTL-US (208V) 208V [CEC 2016],208,25.8482,4200,4333.92,375,-4.23E-06,-0.00120044,-8.82E-06,0.00107314,0.25,450,0.00933333,100,450
Growatt New Energy Technology: GROWATT 4200 MTL-US (240V) 240V [CEC 2016],240,20.5734,4200,4314.08,375,-2.83E-06,-0.00117739,-2.29E-05,0.00161131,0.33,450,0.00933333,100,450
Growatt New Energy Technology: GROWATT 4200 MTL-US (277V) 277V [CEC 2016],277,31.8949,4200,4317.21,375,-3.81E-06,-0.000753334,-2.64E-05,-0.000472677,0.4,450,0.00933333,100,450
Growatt New Energy Technology: GROWATT 5000 MTL-US (208V) 208V [CEC 2016],208,21.0712,4600,4769.6,375,-5.05E-06,0.000400063,-1.65E-05,-0.000230641,0.26,450,0.0102222,100,450
Growatt New Energy Technology: GROWATT 5000 MTL-US (240V) 240V [CEC 2016],240,16.3527,4600,4741.21,375,-3.36E-06,-0.00307043,-2.28E-05,-0.000393447,0.36,450,0.0102222,100,450
Growatt New Energy Technology: GROWATT 5000 MTL-US (277V) 277V [CEC 2016],277,20.9179,4600,4719.76,375,-2.38E-06,-0.00184234,-2.49E-05,0.00116256,0.43,450,0.0102222,100,450
Growatt New Energy Technology: GROWATT 5000MTLP-US (208V) 208V [CEC 2015],208,28.923749,4590,4763.294837,481.8508889,-2.20E-06,-1.28E-03,-4.31E-05,-8.19E-05,0.051,600,30,120,500
Growatt New Energy Technology: GROWATT 5000MTLP-US (240V) 240V [CEC 2015],240,30.12180459,5070,5241.537898,481.8668333,-1.96E-06,-1.30E-03,-4.59E-05,-1.80E-04,0.051,600,30,120,500
Growatt New Energy Technology: GROWATT 5000MTLP-US (277V) 277V [CEC 2015],277,30.48802996,5060,5211.184094,481.8556056,-1.46E-06,-2.36E-03,-5.29E-05,-4.54E-04,0.051,600,30,120,500
Growatt New Energy Technology: GROWATT 6000MTLP-US (208V) 208V [CEC 2015],208,30.01639033,5340,5551.907654,481.8395889,-2.59E-06,-1.27E-03,-4.40E-05,-2.81E-04,0.051,600,30,120,500
Growatt New Energy Technology: GROWATT 6000MTLP-US (240V) 240V [CEC 2015],240,30.04525774,6080,6294.707048,481.173,-1.84E-06,-1.40E-03,-3.76E-05,1.52E-04,0.051,600,30,120,500
Growatt New Energy Technology: GROWATT 6000MTLP-US (240V) 277V [CEC 2015],277,30.9729931,6080,6270.128413,482.0740722,-1.59E-06,-2.45E-03,-5.60E-05,-1.50E-03,0.051,600,30,120,500
Growatt New Energy Technology: GROWATT 6000MTLP-US (277V) 277V [CEC 2016],277,29.6743,6080,6268.23,482,-1.57E-06,-0.00190558,-4.55E-05,-0.0010721,0.05,550,0.0110545,100,550
Growatt New Energy Technology: GROWATT 8000TL-US (208V) 208V [CEC 2013],208,28.66248448,8066,8335.264404,345.3580389,-1.41E-06,5.57E-03,4.23E-05,1.78E-03,0.05,600,30,345,480
Growatt New Energy Technology: GROWATT 8000TL-US (240V) 240V [CEC 2013],240,28.21240203,8080.03,8315.662858,380.2746944,-1.02E-06,1.29E-03,3.80E-05,-8.38E-03,0.08,600,30,345,480
Growatt New Energy Technology: GROWATT 9000TL-US (208V) 208V [CEC 2013],208,30.0318393,9077.83,9391.868515,345.3213556,-1.48E-06,5.08E-03,3.30E-05,3.32E-04,0.05,600,33,345,480
Growatt New Energy Technology: GROWATT 9000TL-US (240V) 240V [CEC 2013],240,28.74093974,9079.85,9349.345369,380.1203111,-1.02E-06,5.56E-03,3.51E-05,2.12E-04,0.08,600,33,345,480
Growatt New Energy: GROWATT 1500-US (208V) 208V [CEC 2011],208,11.67021966,1500,1556.246942,330.4518333,-1.34E-05,-1.22E-04,-4.80E-05,-6.10E-04,0.07,450,15,120,400
Growatt New Energy: GROWATT 1500-US (240V) 240V [CEC 2011],240,13.35596368,1650,1709.12846,330.4623389,-1.12E-05,-1.89E-03,-7.19E-05,-1.93E-03,0.11,450,10,120,400
Growatt New Energy: GROWATT 1500-US (277V) 277V [CEC 2011],277,15.41309956,1650,1707.971537,330.4759333,-8.13E-06,-3.04E-04,-5.96E-05,-1.18E-03,0.13,450,15,120,400
Growatt New Energy: GROWATT 2000HF-US (208V) 208V [CEC 2012],208,19.08203091,2000,2098.855822,363.7771889,-1.40E-05,5.56E-04,-2.04E-05,2.82E-04,0.1,600,12,195,480
Growatt New Energy: GROWATT 2000HF-US (240V) 240V [CEC 2012],240,23.7734615,2000,2094.7522,364.7642111,-1.65E-05,6.04E-04,-7.39E-06,1.00E-03,0.12,600,12,195,480
Growatt New Energy: GROWATT 2000-US (208V) 208V [CEC 2011],208,10.63036496,1800,1868.844753,360.4475172,-9.37E-06,-1.01E-03,-2.32E-05,-1.30E-03,0.09,500,15,120,450
Growatt New Energy: GROWATT 2000-US (240V) 240V [CEC 2011],240,11.8675667,2000,2067.880951,360.4406778,-7.59E-06,-1.79E-03,-5.51E-05,-1.55E-03,0.1,500,12,120,450
Growatt New Energy: GROWATT 2000-US (277V) 277V [CEC 2011],277,13.80038618,2000,2063.727633,360.4994889,-5.97E-06,-3.61E-03,-7.74E-05,-2.87E-03,0.14,500,15,120,450
Growatt New Energy: GROWATT 2500HF-US (208V) 208V [CEC 2012],208,22.11993157,2500,2623.901257,362.0905444,-9.99E-06,-5.18E-05,-9.78E-06,7.67E-04,0.1,600,15,195,480
Growatt New Energy: GROWATT 2500HF-US (240V) 240V [CEC 2012],240,22.86399677,2500,2618.897027,365.9912278,-8.96E-06,-8.18E-04,-2.78E-05,-1.62E-03,0.13,600,15,195,480
Growatt New Energy: GROWATT 3000HF-US (208V) 208V [CEC 2012],208,24.76721729,3000,3148.877184,363.7549778,-8.12E-06,1.15E-03,-1.69E-05,1.03E-03,0.1,600,15,250,480
Growatt New Energy: GROWATT 3000HF-US (240V) 240V [CEC 2012],240,29.50508761,3000,3149.680885,357.8983056,-1.00E-05,-3.84E-04,-2.52E-05,-5.96E-04,0.14,600,15,250,480
Growatt New Energy: GROWATT 3000-US (208V) 208V [CEC 2011],208,16.02411239,2500,2597.263825,360.5181778,-9.27E-06,-7.59E-04,-4.00E-05,-1.06E-03,0.1,500,20,120,450
Growatt New Energy: GROWATT 3000-US (240V) 240V [CEC 2011],240,16.31493266,2800,2890.795583,360.50215,-6.53E-06,-3.25E-03,-6.54E-05,-8.68E-04,0.15,500,15,120,450
Growatt New Energy: GROWATT 3000-US (277V) 277V [CEC 2011],277,18.14560439,2800,2888.111878,360.5084611,-5.28E-06,-4.57E-03,-8.96E-05,-2.97E-04,0.19,500,20,120,450
Growatt New Energy: GROWATT 3600MTL-US (208V) 208V [CEC 2011],208,22.47813832,3600,3713.376498,376.6493167,-4.36E-06,-9.52E-04,-4.09E-05,1.37E-03,0.23,600,10,120,550
Growatt New Energy: GROWATT 3600MTL-US (240V) 240V [CEC 2011],240,18.34857941,3600,3700.224705,375.3709444,-2.91E-06,-2.19E-03,-4.28E-05,1.67E-03,0.31,600,10,120,550
