date_time,Dry Bulb Temperature [°C],Relative Humidity [%],Wind Speed [m/s],Wind Direction [Deg],Global Horizontal Radiation [W/m2],Direct Normal Radiation [W/m2],Diffuse Horizontal Radiation [W/m2]
2018-11-20 22:00:00,1.1,47.66,2.6,160.0,0.0,0.0,0.0
2018-11-20 23:00:00,-0.6,54.23,2.6,160.0,0.0,0.0,0.0
2018-11-21 00:00:00,0.6,49.42,4.1,170.0,0.0,0.0,0.0
2018-11-21 01:00:00,-0.6,54.23,2.1,170.0,0.0,0.0,0.0
2018-11-21 02:00:00,0.0,49.4,2.1,180.0,0.0,0.0,0.0
2018-11-21 03:00:00,-2.8,59.17,3.6,170.0,0.0,0.0,0.0
2018-11-21 04:00:00,-1.1,51.33,0.0,220.0,0.0,0.0,0.0
2018-11-21 05:00:00,-2.2,53.83,2.1,170.0,0.0,0.0,0.0
2018-11-21 06:00:00,-3.3,59.05,0.0,221.0,0.0,0.0,0.0
2018-11-21 07:00:00,-3.3,59.05,1.5,140.0,0.0,0.0,0.0
2018-11-21 08:00:00,0.6,52.07,0.0,213.67,45.5,287.5,21.0
2018-11-21 09:00:00,7.8,24.56,2.6,230.0,216.5,784.5,40.0
2018-11-21 10:00:00,10.6,16.7,2.1,280.0,377.5,926.0,48.0
2018-11-21 11:00:00,11.7,15.52,2.1,280.0,494.5,983.5,52.0
2018-11-21 12:00:00,13.3,13.97,0.0,234.6,556.0,1009.5,52.5
2018-11-21 13:00:00,14.4,12.32,0.0,197.5,556.5,1010.0,53.0
2018-11-21 14:00:00,15.6,11.4,0.0,77.83,495.5,987.0,51.0
2018-11-21 15:00:00,15.0,11.85,0.0,70.0,378.5,931.5,46.0
2018-11-21 16:00:00,15.0,11.32,1.5,60.0,220.0,807.0,38.0
2018-11-21 17:00:00,11.1,16.15,1.5,120.0,54.5,414.5,20.5
2018-11-21 18:00:00,6.7,25.1,1.5,190.0,0.0,0.0,0.0
2018-11-21 19:00:00,5.0,28.24,3.6,180.0,0.0,0.0,0.0
2018-11-21 20:00:00,1.1,39.27,2.6,160.0,0.0,0.0,0.0
2018-11-21 21:00:00,0.6,42.94,2.1,160.0,0.0,0.0,0.0
2018-11-21 22:00:00,2.8,36.67,3.6,170.0,0.0,0.0,0.0
2018-11-21 23:00:00,0.6,40.71,2.1,170.0,0.0,0.0,0.0
2018-11-22 00:00:00,0.6,42.94,1.5,160.0,0.0,0.0,0.0
2018-11-22 01:00:00,-1.1,44.15,2.1,160.0,0.0,0.0,0.0
2018-11-22 02:00:00,-0.6,40.51,0.0,217.67,0.0,0.0,0.0
2018-11-22 03:00:00,1.7,30.89,0.0,220.67,0.0,0.0,0.0
2018-11-22 04:00:00,0.0,38.55,3.1,180.0,0.0,0.0,0.0
2018-11-22 05:00:00,0.0,36.53,2.1,190.0,0.0,0.0,0.0
2018-11-22 06:00:00,0.6,34.98,2.1,204.5,0.0,0.0,0.0
2018-11-22 07:00:00,0.6,34.98,0.0,206.5,0.0,0.0,0.0
2018-11-22 08:00:00,3.9,30.5,2.1,180.0,35.5,185.5,18.0
2018-11-22 09:00:00,10.0,15.73,5.7,230.0,103.0,153.5,71.0
2018-11-22 10:00:00,10.0,19.19,2.6,230.0,204.5,202.5,131.5
2018-11-22 11:00:00,13.9,12.16,4.1,210.0,280.5,220.5,180.0
2018-11-22 12:00:00,14.4,11.77,2.6,260.0,335.5,273.0,201.5
2018-11-22 13:00:00,15.0,12.51,2.6,210.0,253.0,99.5,204.0
2018-11-22 14:00:00,14.4,13.61,3.1,20.0,160.5,39.0,142.5
2018-11-22 15:00:00,13.3,15.42,4.1,220.0,190.5,154.0,137.5
2018-11-22 16:00:00,12.8,16.66,1.5,360.0,130.5,205.5,84.0
2018-11-22 17:00:00,11.1,17.83,2.6,50.0,29.0,69.0,23.0
2018-11-22 18:00:00,10.0,17.38,0.0,104.25,0.0,0.0,0.0
2018-11-22 19:00:00,8.3,25.03,2.1,160.0,0.0,0.0,0.0
2018-11-22 20:00:00,6.7,30.76,0.0,115.67,0.0,0.0,0.0
2018-11-22 21:00:00,5.6,33.19,2.6,190.0,0.0,0.0,0.0
2018-11-22 22:00:00,2.8,42.21,0.0,234.8,0.0,0.0,0.0
2018-11-22 23:00:00,5.6,38.15,4.1,310.0,0.0,0.0,0.0
2018-11-23 00:00:00,6.1,40.52,7.7,280.0,0.0,0.0,0.0
2018-11-23 01:00:00,6.1,36.85,10.8,310.0,0.0,0.0,0.0
2018-11-23 02:00:00,6.1,35.29,10.3,300.0,0.0,0.0,0.0
2018-11-23 03:00:00,5.6,31.49,8.8,270.0,0.0,0.0,0.0
2018-11-23 04:00:00,5.0,31.41,8.2,300.0,0.0,0.0,0.0
2018-11-23 05:00:00,3.9,33.93,5.7,320.0,0.0,0.0,0.0
2018-11-23 06:00:00,3.3,35.4,2.1,320.0,0.0,0.0,0.0
2018-11-23 07:00:00,-2.2,56.26,2.6,220.0,0.0,0.0,0.0
2018-11-23 08:00:00,4.4,31.06,2.1,300.0,35.5,187.5,19.0
2018-11-23 09:00:00,7.8,23.28,5.1,310.0,207.5,802.5,32.5
2018-11-23 10:00:00,8.3,21.52,5.1,270.0,364.0,926.5,40.5
2018-11-23 11:00:00,8.9,24.03,6.7,300.0,480.5,981.0,46.0
2018-11-23 12:00:00,10.0,21.16,9.8,320.0,543.0,1001.0,50.5
2018-11-23 13:00:00,10.6,19.27,9.3,310.0,524.5,920.5,71.0
2018-11-23 14:00:00,10.0,21.16,6.7,310.0,484.0,974.5,50.5
2018-11-23 15:00:00,10.0,18.18,8.8,280.0,360.5,877.5,50.5
2018-11-23 16:00:00,10.6,17.46,6.7,300.0,149.5,406.5,56.5
2018-11-23 17:00:00,7.8,21.09,4.6,240.0,30.5,139.0,19.0
2018-11-23 18:00:00,5.6,25.9,3.6,240.0,0.0,0.0,0.0
2018-11-23 19:00:00,5.6,25.9,2.6,250.0,0.0,0.0,0.0
2018-11-23 20:00:00,4.4,31.06,4.6,210.0,0.0,0.0,0.0
2018-11-23 21:00:00,4.4,31.06,5.1,230.0,0.0,0.0,0.0
2018-11-23 22:00:00,1.7,37.61,4.1,200.0,0.0,0.0,0.0
2018-11-23 23:00:00,1.7,39.67,3.6,150.0,0.0,0.0,0.0
2018-11-24 00:00:00,1.7,39.67,6.2,170.0,0.0,0.0,0.0
2018-11-24 01:00:00,2.8,38.33,5.1,170.0,0.0,0.0,0.0
2018-11-24 02:00:00,3.3,40.74,4.1,180.0,0.0,0.0,0.0
2018-11-24 03:00:00,5.0,36.15,6.7,190.0,0.0,0.0,0.0
2018-11-24 04:00:00,5.6,36.53,6.2,200.0,0.0,0.0,0.0
2018-11-24 05:00:00,5.0,39.78,5.1,190.0,0.0,0.0,0.0
2018-11-24 06:00:00,3.9,45.25,5.1,200.0,0.0,0.0,0.0
2018-11-24 07:00:00,5.0,43.74,4.1,200.0,0.0,0.0,0.0
2018-11-24 08:00:00,8.3,36.69,6.2,210.0,34.0,248.0,15.5
2018-11-24 09:00:00,10.0,35.92,4.1,190.0,195.0,748.5,34.0
2018-11-24 10:00:00,12.2,31.04,5.1,230.0,351.5,897.0,41.5
2018-11-24 11:00:00,13.9,26.62,5.7,270.0,468.0,961.5,45.5
2018-11-24 12:00:00,14.4,22.28,8.8,260.0,526.0,978.0,48.0
2018-11-24 13:00:00,15.0,21.43,10.3,280.0,523.5,958.0,54.0
2018-11-24 14:00:00,10.0,56.37,11.3,185.0,210.5,233.0,104.5
2018-11-24 15:00:00,2.05,96.46,7.85,102.5,53.5,2.5,52.5
2018-11-24 16:00:00,1.1,92.35,3.07,195.0,50.5,13.0,48.0
2018-11-24 17:00:00,2.2,56.1,6.2,320.0,14.0,3.5,13.5
2018-11-24 18:00:00,1.95,35.66,7.95,315.0,0.0,0.0,0.0
2018-11-24 19:00:00,0.6,34.98,8.2,280.0,0.0,0.0,0.0
2018-11-24 20:00:00,0.6,31.67,5.7,300.0,0.0,0.0,0.0
2018-11-24 21:00:00,1.1,33.74,8.8,310.0,0.0,0.0,0.0
2018-11-24 22:00:00,-2.87,97.94,14.27,350.0,0.0,0.0,0.0
2018-11-24 23:00:00,-3.3,91.1,14.4,355.0,0.0,0.0,0.0
2018-11-25 00:00:00,-2.97,82.98,8.93,353.33,0.0,0.0,0.0
2018-11-25 01:00:00,-2.97,86.55,9.8,240.0,0.0,0.0,0.0
2018-11-25 02:00:00,-3.48,86.5,8.65,10.0,0.0,0.0,0.0
2018-11-25 03:00:00,-4.4,86.45,5.1,10.0,0.0,0.0,0.0
2018-11-25 04:00:00,-4.4,86.45,4.6,340.0,0.0,0.0,0.0
2018-11-25 05:00:00,-5.0,78.52,3.1,360.0,0.0,0.0,0.0
2018-11-25 06:00:00,-4.4,64.82,3.6,340.0,0.0,0.0,0.0
2018-11-25 07:00:00,-6.1,67.4,2.6,360.0,0.0,0.0,0.0
2018-11-25 08:00:00,-5.6,68.1,2.6,280.0,25.5,85.5,18.0
2018-11-25 09:00:00,-2.2,51.05,3.6,300.0,189.5,703.5,39.5
2018-11-25 10:00:00,-0.6,42.36,2.6,251.33,359.5,934.5,39.5
2018-11-25 11:00:00,1.7,29.26,0.0,307.0,476.5,991.0,44.5
2018-11-25 12:00:00,2.2,31.18,2.6,134.6,539.5,1013.5,47.0
2018-11-25 13:00:00,3.3,28.83,3.6,30.0,539.0,1004.0,50.0
2018-11-25 14:00:00,2.2,36.29,4.1,60.0,445.5,831.5,78.0
2018-11-25 15:00:00,1.7,41.46,3.1,110.0,364.5,922.0,44.5
2018-11-25 16:00:00,1.1,41.42,2.6,130.0,211.0,808.0,35.0
2018-11-25 17:00:00,-1.7,53.96,3.1,160.0,49.0,389.0,18.0
2018-11-25 18:00:00,-3.3,59.05,3.1,180.0,0.0,0.0,0.0
2018-11-25 19:00:00,-2.8,48.67,3.1,180.0,0.0,0.0,0.0
2018-11-25 20:00:00,-3.9,53.41,3.1,180.0,0.0,0.0,0.0
2018-11-25 21:00:00,-5.0,58.65,2.6,140.0,0.0,0.0,0.0
2018-11-25 22:00:00,-4.4,52.8,4.6,180.0,0.0,0.0,0.0
2018-11-25 23:00:00,-5.0,55.57,2.6,130.0,0.0,0.0,0.0
2018-11-26 00:00:00,-6.7,61.49,3.6,170.0,0.0,0.0,0.0
2018-11-26 01:00:00,-7.2,60.82,2.1,140.0,0.0,0.0,0.0
2018-11-26 02:00:00,-8.3,66.95,3.1,130.0,0.0,0.0,0.0
2018-11-26 03:00:00,-7.8,61.24,2.1,150.0,0.0,0.0,0.0
2018-11-26 04:00:00,-9.4,66.73,1.5,120.0,0.0,0.0,0.0
2018-11-26 05:00:00,-9.4,66.73,0.0,114.0,0.0,0.0,0.0
2018-11-26 06:00:00,-6.7,50.33,2.6,160.0,0.0,0.0,0.0
2018-11-26 07:00:00,-6.7,50.33,3.1,110.0,0.0,0.0,0.0
2018-11-26 08:00:00,-5.0,43.48,3.1,160.0,17.0,41.5,14.0
2018-11-26 09:00:00,0.0,29.92,2.6,160.0,169.5,540.5,48.0
2018-11-26 10:00:00,3.9,17.48,2.1,230.0,353.0,910.5,44.5
2018-11-26 11:00:00,6.1,16.6,0.0,230.17,466.5,963.5,49.0
2018-11-26 12:00:00,7.2,16.27,1.5,273.83,527.0,985.0,51.5
2018-11-26 13:00:00,8.9,17.73,3.6,330.0,529.0,986.5,51.5
2018-11-26 14:00:00,9.4,18.09,3.6,310.0,470.5,964.5,49.0
2018-11-26 15:00:00,10.0,19.19,3.6,330.0,357.5,910.0,43.0
2018-11-26 16:00:00,8.9,21.6,7.2,330.0,198.5,743.5,39.5
2018-11-26 17:00:00,5.0,31.41,3.1,10.0,46.0,361.5,18.0
2018-11-26 18:00:00,3.3,36.99,0.0,67.83,0.0,0.0,0.0
2018-11-26 19:00:00,1.7,45.65,2.1,230.0,0.0,0.0,0.0
2018-11-26 20:00:00,1.1,45.62,3.1,250.0,0.0,0.0,0.0
2018-11-26 21:00:00,1.7,41.46,2.6,290.0,0.0,0.0,0.0
2018-11-26 22:00:00,2.2,40.0,3.1,260.0,0.0,0.0,0.0
2018-11-26 23:00:00,2.8,36.67,3.6,260.0,0.0,0.0,0.0
2018-11-27 00:00:00,-2.2,59.31,2.6,190.0,0.0,0.0,0.0
2018-11-27 01:00:00,-1.7,56.88,1.5,160.0,0.0,0.0,0.0
2018-11-27 02:00:00,1.1,41.41,3.6,180.0,0.0,0.0,0.0
2018-11-27 03:00:00,0.0,46.87,4.1,220.0,0.0,0.0,0.0
2018-11-27 04:00:00,3.3,35.4,4.1,230.0,0.0,0.0,0.0
2018-11-27 05:00:00,1.7,37.61,3.1,200.0,0.0,0.0,0.0
2018-11-27 06:00:00,-2.2,56.26,3.6,130.0,0.0,0.0,0.0
2018-11-27 07:00:00,0.6,44.87,4.1,170.0,0.0,0.0,0.0
2018-11-27 08:00:00,5.0,32.83,3.1,170.0,24.5,161.5,15.5
2018-11-27 09:00:00,8.9,24.03,4.6,210.0,110.0,257.0,52.5
2018-11-27 10:00:00,11.7,17.92,4.1,230.0,194.5,494.0,37.5
2018-11-27 11:00:00,10.6,21.44,2.1,250.0,52.5,0.0,52.5
2018-11-27 12:00:00,10.6,21.44,0.0,241.0,70.5,0.0,70.5
2018-11-27 13:00:00,11.7,17.13,2.6,229.5,88.5,5.0,86.0
2018-11-27 14:00:00,11.7,19.93,2.6,90.0,135.0,9.5,131.0
2018-11-27 15:00:00,11.1,19.66,2.1,30.0,89.5,11.5,85.0
2018-11-27 16:00:00,8.9,26.47,2.1,130.0,25.0,0.0,25.0
2018-11-27 17:00:00,7.8,28.53,2.1,190.0,7.0,0.0,7.0
2018-11-27 18:00:00,6.7,32.14,3.1,260.0,0.0,0.0,0.0
2018-11-27 19:00:00,7.8,28.53,4.1,230.0,0.0,0.0,0.0
2018-11-27 20:00:00,7.8,27.06,5.1,230.0,0.0,0.0,0.0
2018-11-27 21:00:00,7.8,27.06,6.2,230.0,0.0,0.0,0.0
2018-11-27 22:00:00,8.3,27.57,4.6,230.0,0.0,0.0,0.0
2018-11-27 23:00:00,8.9,27.66,7.7,230.0,0.0,0.0,0.0
2018-11-28 00:00:00,8.3,30.35,6.7,240.0,0.0,0.0,0.0
2018-11-28 01:00:00,5.0,41.9,3.1,200.0,0.0,0.0,0.0
2018-11-28 02:00:00,6.1,35.29,5.1,220.0,0.0,0.0,0.0
2018-11-28 03:00:00,7.2,31.05,5.7,210.0,0.0,0.0,0.0
2018-11-28 04:00:00,3.3,44.83,4.1,220.0,0.0,0.0,0.0
2018-11-28 05:00:00,2.8,46.44,0.0,214.33,0.0,0.0,0.0
2018-11-28 06:00:00,2.2,53.29,1.5,191.83,0.0,0.0,0.0
2018-11-28 07:00:00,3.9,49.73,2.1,160.0,0.0,0.0,0.0
2018-11-28 08:00:00,5.0,50.57,1.5,170.0,19.5,44.0,16.0
2018-11-28 09:00:00,10.0,37.79,2.6,90.0,120.0,271.0,66.0
2018-11-28 10:00:00,11.7,30.75,3.1,70.0,292.5,635.5,82.0
2018-11-28 11:00:00,13.3,26.3,4.6,60.0,346.0,514.5,131.0
2018-11-28 12:00:00,12.2,26.85,3.1,110.0,322.0,251.0,202.0
2018-11-28 13:00:00,12.2,31.04,3.6,110.0,393.0,459.0,173.0
2018-11-28 14:00:00,11.7,33.75,4.1,120.0,183.5,102.0,139.5
2018-11-28 15:00:00,11.1,35.12,5.1,140.0,196.0,189.5,130.0
2018-11-28 16:00:00,9.4,41.04,3.6,130.0,181.5,648.0,46.0
2018-11-28 17:00:00,8.3,44.21,3.6,60.0,35.5,195.5,19.5
2018-11-28 18:00:00,6.1,51.41,3.6,110.0,0.0,0.0,0.0
2018-11-28 19:00:00,6.7,44.95,3.1,160.0,0.0,0.0,0.0
2018-11-28 20:00:00,5.0,50.57,3.6,200.0,0.0,0.0,0.0
2018-11-28 21:00:00,6.1,46.85,2.6,180.0,0.0,0.0,0.0
2018-11-28 22:00:00,4.4,55.48,4.6,210.0,0.0,0.0,0.0
2018-11-28 23:00:00,5.6,55.96,2.6,210.0,0.0,0.0,0.0
2018-11-29 00:00:00,3.3,56.98,1.5,250.0,0.0,0.0,0.0
2018-11-29 01:00:00,2.8,56.58,2.1,280.0,0.0,0.0,0.0
2018-11-29 02:00:00,2.8,56.58,1.5,290.0,0.0,0.0,0.0
2018-11-29 03:00:00,2.2,59.05,2.6,310.0,0.0,0.0,0.0
2018-11-29 04:00:00,-1.1,72.0,2.6,250.0,0.0,0.0,0.0
2018-11-29 05:00:00,1.1,63.89,3.1,290.0,0.0,0.0,0.0
2018-11-29 06:00:00,0.0,69.19,3.1,290.0,0.0,0.0,0.0
2018-11-29 07:00:00,0.0,72.19,2.1,290.0,0.0,0.0,0.0
2018-11-29 08:00:00,0.6,75.84,2.6,260.0,18.0,35.0,15.5
2018-11-29 09:00:00,2.8,71.03,3.1,310.0,129.5,301.5,66.5
2018-11-29 10:00:00,4.4,63.45,0.0,274.0,339.0,889.5,46.0
2018-11-29 11:00:00,6.1,59.25,1.5,340.0,455.5,954.5,50.5
2018-11-29 12:00:00,7.2,54.93,0.0,69.83,518.0,981.0,53.0
2018-11-29 13:00:00,8.3,48.48,0.0,97.83,517.5,975.0,53.0
2018-11-29 14:00:00,8.9,48.93,3.6,360.0,459.0,948.5,50.5
2018-11-29 15:00:00,8.9,46.55,3.6,10.0,346.5,880.5,47.5
2018-11-29 16:00:00,7.8,50.16,3.6,90.0,163.5,562.5,50.5
2018-11-29 17:00:00,6.1,56.37,2.6,30.0,41.0,307.5,18.0
2018-11-29 18:00:00,3.9,63.03,3.1,160.0,0.0,0.0,0.0
2018-11-29 19:00:00,2.8,71.03,4.1,240.0,0.0,0.0,0.0
2018-11-29 20:00:00,1.1,76.93,3.1,250.0,0.0,0.0,0.0
2018-11-29 21:00:00,1.7,73.69,0.0,200.67,0.0,0.0,0.0
2018-11-29 22:00:00,1.1,70.14,3.6,220.0,0.0,0.0,0.0
2018-11-29 23:00:00,1.7,63.85,3.1,200.0,0.0,0.0,0.0
2018-11-30 00:00:00,1.7,67.18,0.0,275.33,0.0,0.0,0.0
2018-11-30 01:00:00,-0.6,79.8,1.5,280.0,0.0,0.0,0.0
2018-11-30 02:00:00,-2.8,87.34,2.6,250.0,0.0,0.0,0.0
2018-11-30 03:00:00,-0.6,75.85,2.6,280.0,0.0,0.0,0.0
2018-11-30 04:00:00,-1.1,75.78,1.5,320.0,0.0,0.0,0.0
2018-11-30 05:00:00,-4.4,86.45,3.1,240.0,0.0,0.0,0.0
2018-11-30 06:00:00,-2.8,91.13,3.1,280.0,0.0,0.0,0.0
2018-11-30 07:00:00,-2.45,100.0,2.05,277.5,0.0,0.0,0.0
2018-11-30 08:00:00,-0.65,91.5,0.0,183.33,12.0,88.5,7.5
2018-11-30 09:00:00,-0.6,95.94,0.0,134.17,65.5,31.0,58.5
2018-11-30 10:00:00,-0.4,91.31,0.7,120.0,87.5,8.0,85.0
2018-11-30 11:00:00,0.3,87.42,1.5,60.0,122.5,12.0,118.0
2018-11-30 12:00:00,0.6,83.16,2.6,350.0,217.0,61.0,188.0
2018-11-30 13:00:00,0.9,87.42,4.8,353.33,212.5,100.0,164.5
2018-11-30 14:00:00,0.0,91.31,3.35,340.0,107.0,7.5,104.0
2018-11-30 15:00:00,0.0,95.17,4.1,310.0,114.0,32.5,104.0
2018-11-30 16:00:00,0.0,95.17,2.1,10.0,86.0,35.5,78.5
2018-11-30 17:00:00,0.0,95.17,3.6,15.0,18.5,5.0,18.0
2018-11-30 18:00:00,0.0,95.17,2.6,350.0,0.0,0.0,0.0
2018-11-30 19:00:00,0.0,95.17,2.35,335.0,0.0,0.0,0.0
2018-11-30 20:00:00,0.0,100.0,1.8,330.0,0.0,0.0,0.0
2018-11-30 21:00:00,0.0,95.17,1.8,270.0,0.0,0.0,0.0
2018-11-30 22:00:00,-1.1,95.13,0.0,235.4,0.0,0.0,0.0
2018-11-30 23:00:00,-2.03,100.0,1.9,186.67,0.0,0.0,0.0
2018-12-01 00:00:00,-3.3,95.05,1.5,220.0,0.0,0.0,0.0
2018-12-01 01:00:00,-3.3,95.05,2.1,210.0,0.0,0.0,0.0
2018-12-01 02:00:00,-2.8,87.34,2.1,210.0,0.0,0.0,0.0
2018-12-01 03:00:00,-5.0,86.39,1.5,100.0,0.0,0.0,0.0
2018-12-01 04:00:00,-5.6,87.09,2.1,190.0,0.0,0.0,0.0
2018-12-01 05:00:00,-4.4,78.6,1.5,160.0,0.0,0.0,0.0
2018-12-01 06:00:00,-7.2,86.18,0.0,139.83,0.0,0.0,0.0
2018-12-01 07:00:00,-3.9,75.33,0.0,121.83,0.0,0.0,0.0
2018-12-01 08:00:00,-3.9,82.86,2.6,200.0,25.5,155.5,14.5
2018-12-01 09:00:00,0.6,66.24,0.0,184.83,177.5,737.5,35.0
2018-12-01 10:00:00,3.3,54.61,2.1,40.0,335.0,901.5,43.5
2018-12-01 11:00:00,3.9,52.35,2.1,20.0,452.0,964.5,48.5
2018-12-01 12:00:00,5.0,41.9,5.7,40.0,515.5,987.0,52.5
2018-12-01 13:00:00,5.0,41.9,5.7,20.0,515.0,968.5,58.0
2018-12-01 14:00:00,5.6,36.53,5.7,30.0,461.5,952.0,55.5
2018-12-01 15:00:00,5.0,32.83,6.2,360.0,247.0,476.5,79.0
2018-12-01 16:00:00,4.4,31.06,6.7,350.0,118.5,217.0,73.5
2018-12-01 17:00:00,1.7,45.65,7.2,10.0,21.0,44.5,18.0
2018-12-01 18:00:00,1.7,48.1,4.1,40.0,0.0,0.0,0.0
2018-12-01 19:00:00,-0.6,54.23,2.1,60.0,0.0,0.0,0.0
2018-12-01 20:00:00,-1.7,56.88,1.5,90.0,0.0,0.0,0.0
2018-12-01 21:00:00,-2.2,56.26,1.5,40.0,0.0,0.0,0.0
2018-12-01 22:00:00,-5.6,68.1,0.0,156.5,0.0,0.0,0.0
2018-12-01 23:00:00,-5.0,64.69,2.1,170.0,0.0,0.0,0.0
2018-12-02 00:00:00,-5.0,64.69,2.6,180.0,0.0,0.0,0.0
2018-12-02 01:00:00,-6.1,67.4,2.1,190.0,0.0,0.0,0.0
2018-12-02 02:00:00,-6.7,70.99,2.1,190.0,0.0,0.0,0.0
2018-12-02 03:00:00,-8.3,73.95,2.6,180.0,0.0,0.0,0.0
2018-12-02 04:00:00,-8.9,70.57,2.6,190.0,0.0,0.0,0.0
2018-12-02 05:00:00,-9.4,73.76,1.5,150.0,0.0,0.0,0.0
2018-12-02 06:00:00,-9.4,70.48,0.0,207.17,0.0,0.0,0.0
2018-12-02 07:00:00,-10.0,74.33,3.6,140.0,0.0,0.0,0.0
2018-12-02 08:00:00,-6.1,61.08,3.1,180.0,22.0,123.5,13.5
2018-12-02 09:00:00,-2.8,59.17,1.5,100.0,177.5,740.5,37.0
2018-12-02 10:00:00,-1.7,53.96,3.1,100.0,334.0,890.0,48.5
2018-12-02 11:00:00,-0.6,47.12,2.6,52.33,451.5,954.0,55.0
2018-12-02 12:00:00,-0.6,47.12,3.1,30.0,516.0,981.0,58.0
2018-12-02 13:00:00,0.6,44.87,2.1,62.67,516.0,972.5,59.0
2018-12-02 14:00:00,0.0,46.87,2.1,57.5,456.5,936.0,58.5
2018-12-02 15:00:00,0.6,44.87,3.6,50.0,288.0,595.5,85.0
2018-12-02 16:00:00,-1.1,49.12,4.1,40.0,135.5,302.5,71.5
2018-12-02 17:00:00,-1.7,53.96,2.6,50.0,23.0,51.5,19.0
2018-12-02 18:00:00,-1.7,56.88,1.5,80.0,0.0,0.0,0.0
2018-12-02 19:00:00,-2.8,65.16,2.6,110.0,0.0,0.0,0.0
2018-12-02 20:00:00,-2.8,68.65,2.6,100.0,0.0,0.0,0.0
2018-12-02 21:00:00,-3.3,74.78,1.5,110.0,0.0,0.0,0.0
2018-12-02 22:00:00,-3.3,74.78,2.6,110.0,0.0,0.0,0.0
2018-12-02 23:00:00,-3.9,78.67,4.1,100.0,0.0,0.0,0.0
2018-12-03 00:00:00,-4.2,82.08,3.1,110.0,0.0,0.0,0.0
2018-12-03 01:00:00,-3.9,78.67,1.5,80.0,0.0,0.0,0.0
2018-12-03 02:00:00,-3.95,78.67,0.0,57.67,0.0,0.0,0.0
2018-12-03 03:00:00,-4.4,86.45,0.0,74.17,0.0,0.0,0.0
2018-12-03 04:00:00,-4.15,82.86,0.0,149.67,0.0,0.0,0.0
2018-12-03 05:00:00,-4.07,78.6,1.57,185.0,0.0,0.0,0.0
2018-12-03 06:00:00,-5.0,82.73,0.0,30.0,0.0,0.0,0.0
2018-12-03 07:00:00,-4.4,78.6,1.5,110.0,0.0,0.0,0.0
2018-12-03 08:00:00,-3.9,75.33,0.0,86.83,14.5,45.0,11.5
2018-12-03 09:00:00,-3.3,71.6,2.1,110.0,124.5,326.0,57.5
2018-12-03 10:00:00,-3.3,71.6,0.0,168.2,278.5,608.0,83.5
2018-12-03 11:00:00,-1.1,59.56,0.0,231.14,358.5,582.0,118.5
2018-12-03 12:00:00,-1.05,56.53,0.75,330.0,451.5,734.5,110.0
2018-12-03 13:00:00,-0.6,51.91,1.5,126.17,364.5,387.5,183.0
2018-12-03 14:00:00,0.0,46.87,0.0,96.67,261.5,215.5,172.0
2018-12-03 15:00:00,0.0,46.87,2.1,55.67,283.0,545.5,96.5
2018-12-03 16:00:00,-0.6,49.25,0.0,133.67,100.5,99.5,79.5
2018-12-03 17:00:00,-2.2,78.91,2.1,190.0,20.0,19.5,18.5
2018-12-03 18:00:00,-2.8,82.98,2.6,240.0,0.0,0.0,0.0
2018-12-03 19:00:00,-2.8,78.83,2.1,280.0,0.0,0.0,0.0
2018-12-03 20:00:00,-2.8,82.98,3.1,290.0,0.0,0.0,0.0
2018-12-03 21:00:00,-3.9,78.67,2.6,290.0,0.0,0.0,0.0
2018-12-03 22:00:00,-4.43,86.39,2.43,286.67,0.0,0.0,0.0
2018-12-03 23:00:00,-5.6,90.95,1.3,290.0,0.0,0.0,0.0
2018-12-04 00:00:00,-5.0,90.99,1.7,310.0,0.0,0.0,0.0
2018-12-04 01:00:00,-7.1,86.18,1.5,235.0,0.0,0.0,0.0
2018-12-04 02:00:00,-7.8,95.72,2.6,230.0,0.0,0.0,0.0
2018-12-04 03:00:00,-8.9,77.95,2.1,230.0,0.0,0.0,0.0
2018-12-04 04:00:00,-8.9,74.51,3.6,240.0,0.0,0.0,0.0
2018-12-04 05:00:00,-9.4,66.73,3.1,250.0,0.0,0.0,0.0
2018-12-04 06:00:00,-7.2,52.56,1.5,210.0,0.0,0.0,0.0
2018-12-04 07:00:00,-6.7,43.01,2.1,220.0,0.0,0.0,0.0
2018-12-04 08:00:00,-6.7,52.69,2.6,240.0,28.5,277.5,13.0
2018-12-04 09:00:00,-3.3,33.69,2.1,250.0,176.5,774.5,34.0
2018-12-04 10:00:00,-1.7,25.38,2.6,300.0,334.5,926.0,42.5
2018-12-04 11:00:00,-0.6,20.88,5.1,310.0,454.5,990.0,48.0
2018-12-04 12:00:00,1.1,16.53,8.2,300.0,519.5,1016.5,49.5
2018-12-04 13:00:00,1.7,14.11,9.3,310.0,524.5,1019.0,50.0
2018-12-04 14:00:00,2.2,14.42,4.1,360.0,467.5,999.0,46.5
2018-12-04 15:00:00,2.2,13.61,5.7,310.0,355.5,945.5,41.0
2018-12-04 16:00:00,1.7,14.11,4.1,290.0,205.0,838.0,32.5
2018-12-04 17:00:00,-0.6,16.76,3.1,320.0,46.0,412.0,17.0
2018-12-04 18:00:00,-2.8,23.69,2.1,180.0,0.0,0.0,0.0
2018-12-04 19:00:00,-5.0,30.23,4.1,210.0,0.0,0.0,0.0
2018-12-04 20:00:00,-4.4,28.72,4.1,200.0,0.0,0.0,0.0
