Name,Manufacturer,Technology,Bifacial,STC,PTC,A_c,Length,Width,N_s,I_sc_ref,V_oc_ref,I_mp_ref,V_mp_ref,alpha_sc,beta_oc,T_NOCT,a_ref,I_L_ref,I_o_ref,R_s,R_sh_ref,Adjust,gamma_r,BIPV,Version,Date
United Renewable Energy Co. Ltd. F6P300H4A,United Renewable Energy Co. Ltd.,Multi-c-Si,0,300.048,271.5,1.94,,,72,8.68,45.6,7.98,37.6,0.00434,-0.14136,47.2,1.85823,8.70037,1.83629e-10,0.298915,127.4,11.9759,-0.41,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. 7E00-6C305,United Renewable Energy Co. Ltd.,Mono-c-Si,0,305.068,271.1,1.946,1.974,0.986,72,9.08,46.11,8.46,36.06,0.0050394,-0.156267,47.3,1.95499,9.0937,5.11969e-10,0.529208,350.662,10.633,-0.4793,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. 7E00-6C305-B,United Renewable Energy Co. Ltd.,Mono-c-Si,0,305.068,271.1,1.946,1.974,0.986,72,9.08,46.11,8.46,36.06,0.0050394,-0.156267,47.3,1.95499,9.0937,5.11969e-10,0.529208,350.662,10.633,-0.4793,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6L305L3A,United Renewable Energy Co. Ltd.,Mono-c-Si,1,305.175,282.8,1.67,,,60,9.91,39.7,9.39,32.5,0.0072343,-0.124261,42.5,1.62972,9.911,2.60608e-10,0.251095,2498.13,12.4571,-0.417,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6L305L3A-P,United Renewable Energy Co. Ltd.,Mono-c-Si,0,305.175,283.8,1.67,,,60,9.91,39.7,9.39,32.5,0.006937,-0.092501,41.1,1.60795,9.91151,1.87266e-10,0.255958,1678.45,47.6045,-0.433,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M305B4A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,305.114,269.6,1.95,1.97,0.99,72,8.8,45.95,8.18,37.3,0.00792,-0.1838,46.9,2.1361,8.80917,3.9361e-09,0.310532,298.098,10.4592,-0.51,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M305B4AME,United Renewable Energy Co. Ltd.,Mono-c-Si,0,305.114,269.6,1.95,1.97,0.99,72,8.8,45.95,8.18,37.3,0.00792,-0.1838,46.9,2.1361,8.80917,3.9361e-09,0.310532,298.098,10.4592,-0.51,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M305E3A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,305.06,278.5,1.61,,,60,9.86,39.49,9.43,32.35,0.008874,-0.142164,43.4,1.7703,10.0637,2.04435e-09,0.211812,389.408,15.1567,-0.48,,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M305H3A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,305.06,279.8,1.61,,,60,9.86,39.49,9.43,32.35,0.0062118,-0.125183,45.18,1.60858,9.96046,2.16396e-10,0.248807,1329.03,9.45399,-0.417,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6P305B4A,United Renewable Energy Co. Ltd.,Multi-c-Si,0,305.614,277.9,1.94,1.956,0.992,72,8.56,46.87,8.2,37.27,0.006848,-0.164045,43.2,2.02334,8.73626,7.56186e-10,0.463056,961.829,10.6031,-0.47,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6P305B4AME,United Renewable Energy Co. Ltd.,Multi-c-Si,0,305.614,277.9,1.94,1.956,0.992,72,8.56,46.87,8.2,37.27,0.006848,-0.164045,43.2,2.02334,8.73626,7.56186e-10,0.463056,961.829,10.6031,-0.47,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D7K305H7A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,304.92,285.3,1.66,,,60,9.72,40,9.24,33,0.0104004,-0.128,42.7,1.62979,9.82363,2.12943e-10,0.228219,348.228,7.90343,-0.367,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6K305H3F,United Renewable Energy Co. Ltd.,Mono-c-Si,0,305.04,280.3,1.61,,,60,9.8,39.8,9.3,32.8,0.004998,-0.124176,45.4,1.58465,9.80136,1.20933e-10,0.2395,1731.39,6.3929,-0.404,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M305H3A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,305.04,283,1.61,,,60,9.83,40,9.3,32.8,0.0037354,-0.1084,45.3,1.48796,9.83638,2.06021e-11,0.284091,437.985,6.44819,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M305H3A-BB,United Renewable Energy Co. Ltd.,Mono-c-Si,0,305.04,283,1.61,,,60,9.83,40,9.3,32.8,0.0037354,-0.1084,45.3,1.48796,9.83638,2.06021e-11,0.284091,437.985,6.44819,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M305H3A-BW,United Renewable Energy Co. Ltd.,Mono-c-Si,0,305.04,283,1.61,,,60,9.83,40,9.3,32.8,0.0037354,-0.1084,45.3,1.48796,9.83638,2.06021e-11,0.284091,437.985,6.44819,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M305H3G,United Renewable Energy Co. Ltd.,Mono-c-Si,0,305.04,283,1.61,,,60,9.83,40,9.3,32.8,0.0037354,-0.1084,45.3,1.48796,9.83638,2.06021e-11,0.284091,437.985,6.44819,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M305H3G-BB,United Renewable Energy Co. Ltd.,Mono-c-Si,0,305.04,283,1.61,,,60,9.83,40,9.3,32.8,0.0037354,-0.1084,45.3,1.48796,9.83638,2.06021e-11,0.284091,437.985,6.44819,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M305H3G-BW,United Renewable Energy Co. Ltd.,Mono-c-Si,0,305.04,283,1.61,,,60,9.83,40,9.3,32.8,0.0037354,-0.1084,45.3,1.48796,9.83638,2.06021e-11,0.284091,437.985,6.44819,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6P305H4A,United Renewable Energy Co. Ltd.,Multi-c-Si,0,305.14,276.2,1.94,,,72,8.75,45.8,8.03,38,0.004375,-0.14198,47.2,1.87504,8.76925,2.06752e-10,0.263078,119.606,12.9883,-0.41,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6L310L3A,United Renewable Energy Co. Ltd.,Mono-c-Si,1,310.944,287.6,1.67,,,60,9.99,39.8,9.48,32.8,0.0072927,-0.124574,42.5,1.63852,9.99027,2.81999e-10,0.222925,8139.69,13.1006,-0.417,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6L310L3A-P,United Renewable Energy Co. Ltd.,Mono-c-Si,0,310.944,288.6,1.67,,,60,9.99,39.8,9.48,32.8,0.006993,-0.092734,41.1,1.61611,9.99073,2.01221e-10,0.227907,3117.21,48.3648,-0.433,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M310B4A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,310.423,278.9,1.94,1.956,0.992,72,8.86,45.92,8.44,36.78,0.006202,-0.169904,43.6,2.07995,9.04559,2.30934e-09,0.381085,459.28,14.3462,-0.52,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M310B4AME,United Renewable Energy Co. Ltd.,Mono-c-Si,0,310.423,278.9,1.94,1.956,0.992,72,8.86,45.92,8.44,36.78,0.006202,-0.169904,43.6,2.07995,9.04559,2.30934e-09,0.381085,459.28,14.3462,-0.52,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M310E3A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,310.066,283.2,1.61,,,60,9.91,39.75,9.52,32.57,0.008919,-0.1431,43.4,1.77739,10.1117,1.95062e-09,0.212077,867.809,14.652,-0.48,,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M310H3A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,310.066,284.5,1.61,,,60,9.91,39.75,9.52,32.57,0.0062433,-0.126007,45.18,1.62344,10.1155,2.32762e-10,0.245491,394.952,9.99554,-0.417,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6P310B4A,United Renewable Energy Co. Ltd.,Multi-c-Si,0,310.621,282.5,1.94,1.956,0.992,72,8.6,47.27,8.27,37.56,0.00688,-0.165445,43.2,2.03522,8.77323,7.17839e-10,0.468983,11231.9,10.0813,-0.47,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6P310B4AME,United Renewable Energy Co. Ltd.,Multi-c-Si,0,310.621,282.5,1.94,1.956,0.992,72,8.6,47.27,8.27,37.56,0.00688,-0.165445,43.2,2.03522,8.77323,7.17839e-10,0.468983,11231.9,10.0813,-0.47,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D7K310H7A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,310.147,290.1,1.66,,,60,9.86,40.1,9.37,33.1,0.0105502,-0.12832,42.7,1.63465,9.96532,2.18483e-10,0.22331,331.107,8.00466,-0.367,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6E310H4A,United Renewable Energy Co. Ltd.,Multi-c-Si,0,310.046,282.6,1.94,,,72,8.98,45.2,8.29,37.4,0.0079922,-0.144188,47.2,1.86593,8.99672,2.6184e-10,0.262474,140.931,11.1553,-0.384,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6K310H3F,United Renewable Energy Co. Ltd.,Mono-c-Si,0,310.247,285,1.61,,,60,9.9,39.9,9.43,32.9,0.005049,-0.124488,45.4,1.59376,10.0049,1.3278e-10,0.232636,391.871,7.05455,-0.404,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6K310H3G,United Renewable Energy Co. Ltd.,Mono-c-Si,0,310.2,286.7,1.66,,,60,9.92,40.2,9.4,33,0.003968,-0.106932,45.5,1.51351,9.92454,2.87441e-11,0.274283,598.83,11.3008,-0.371,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6K310H3G-BW,United Renewable Energy Co. Ltd.,Mono-c-Si,0,310.2,286.7,1.66,,,60,9.92,40.2,9.4,33,0.003968,-0.106932,45.5,1.51351,9.92454,2.87441e-11,0.274283,598.83,11.3008,-0.371,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M310H3A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,310.2,287.8,1.61,,,60,9.92,40.2,9.4,33,0.0037696,-0.108942,45.3,1.49504,9.92506,2.06914e-11,0.278554,545.983,6.4005,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M310H3A-BB,United Renewable Energy Co. Ltd.,Mono-c-Si,0,310.2,287.8,1.61,,,60,9.92,40.2,9.4,33,0.0037696,-0.108942,45.3,1.49504,9.92506,2.06914e-11,0.278554,545.983,6.4005,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M310H3A-BW,United Renewable Energy Co. Ltd.,Mono-c-Si,0,310.2,287.8,1.61,,,60,9.92,40.2,9.4,33,0.0037696,-0.108942,45.3,1.49504,9.92506,2.06914e-11,0.278554,545.983,6.4005,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M310H3G,United Renewable Energy Co. Ltd.,Mono-c-Si,0,310.2,287.8,1.61,,,60,9.92,40.2,9.4,33,0.0037696,-0.108942,45.3,1.49504,9.92506,2.06914e-11,0.278554,545.983,6.4005,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M310H3G-BB,United Renewable Energy Co. Ltd.,Mono-c-Si,0,310.2,287.8,1.61,,,60,9.92,40.2,9.4,33,0.0037696,-0.108942,45.3,1.49504,9.92506,2.06914e-11,0.278554,545.983,6.4005,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M310H3G-BW,United Renewable Energy Co. Ltd.,Mono-c-Si,0,310.2,287.8,1.61,,,60,9.92,40.2,9.4,33,0.0037696,-0.108942,45.3,1.49504,9.92506,2.06914e-11,0.278554,545.983,6.4005,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6P310H4A,United Renewable Energy Co. Ltd.,Multi-c-Si,0,310.272,280.8,1.94,,,72,8.82,46,8.08,38.4,0.00441,-0.1426,47.2,1.89188,8.83779,2.32394e-10,0.227687,112.896,13.995,-0.41,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6L315L3A,United Renewable Energy Co. Ltd.,Mono-c-Si,1,315.81,292.3,1.67,,,60,10.07,39.9,9.57,33,0.0073511,-0.124887,42.5,1.65273,10.1768,3.29544e-10,0.204199,342.226,14.4131,-0.417,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6L315L3A-P,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.81,293.4,1.67,,,60,10.07,39.9,9.57,33,0.007049,-0.092967,41.1,1.6294,10.1774,2.33082e-10,0.209361,320.037,49.981,-0.433,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M315B4A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.41,283.6,1.94,1.956,0.992,72,8.92,46.19,8.52,37.02,0.006244,-0.170903,43.6,2.08958,9.1045,2.26919e-09,0.377751,660.001,14.1102,-0.52,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M315B4AME,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.41,283.6,1.94,1.956,0.992,72,8.92,46.19,8.52,37.02,0.006244,-0.170903,43.6,2.08958,9.1045,2.26919e-09,0.377751,660.001,14.1102,-0.52,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M315E4A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.269,281.4,1.94,1.956,0.992,72,9.07,45.27,8.53,36.96,0.004535,-0.158445,47.5,1.91659,9.07514,4.96408e-10,0.312594,551.137,6.89571,-0.46,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M315E4AME,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.269,281.4,1.94,1.956,0.992,72,9.07,45.27,8.53,36.96,0.004535,-0.158445,47.5,1.91659,9.07514,4.96408e-10,0.312594,551.137,6.89571,-0.46,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M315H3A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.016,289.2,1.61,,,60,9.96,39.99,9.61,32.78,0.0062748,-0.126768,45.18,1.62962,10.163,2.22685e-10,0.244562,872.514,9.54213,-0.417,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6P315B4A,United Renewable Energy Co. Ltd.,Multi-c-Si,0,315.658,287.2,1.94,1.956,0.992,72,9.01,45.91,8.49,37.18,0.007208,-0.160685,43.2,2.00209,9.01211,9.87369e-10,0.344742,1472.88,12.7209,-0.47,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6P315B4AME,United Renewable Energy Co. Ltd.,Multi-c-Si,0,315.658,287.2,1.94,1.956,0.992,72,9.01,45.91,8.49,37.18,0.007208,-0.160685,43.2,2.00209,9.01211,9.87369e-10,0.344742,1472.88,12.7209,-0.47,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D7K315H7A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.068,294.9,1.66,,,60,10,40.2,9.49,33.2,0.0107,-0.12864,42.7,1.63288,10.0008,2.02969e-10,0.221617,2691.54,7.28275,-0.367,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6E315H4A,United Renewable Energy Co. Ltd.,Multi-c-Si,0,315.252,287.3,1.94,,,72,9.05,45.4,8.34,37.8,0.0080545,-0.144826,47.2,1.88282,9.06574,2.94088e-10,0.228181,131.182,12.1468,-0.384,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6K315H3F,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.15,289.8,1.61,,,60,10,40,9.55,33,0.0051,-0.1248,45.4,1.59592,10.1041,1.3072e-10,0.229046,564.964,6.82326,-0.404,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6K315H3G,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.068,291.5,1.66,,,60,10.01,40.4,9.49,33.2,0.004004,-0.107464,45.5,1.5215,10.0142,2.92513e-11,0.268832,645.113,11.375,-0.371,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6K315H3G-BW,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.068,291.5,1.66,,,60,10.01,40.4,9.49,33.2,0.004004,-0.107464,45.5,1.5215,10.0142,2.92513e-11,0.268832,645.113,11.375,-0.371,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M315H3A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.068,292.5,1.61,,,60,10.01,40.4,9.49,33.2,0.0038038,-0.109484,45.3,1.50293,10.0147,2.10582e-11,0.273088,584.098,6.47227,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M315H3A-BB,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.068,292.5,1.61,,,60,10.01,40.4,9.49,33.2,0.0038038,-0.109484,45.3,1.50293,10.0147,2.10582e-11,0.273088,584.098,6.47227,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M315H3A-BW,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.068,292.5,1.61,,,60,10.01,40.4,9.49,33.2,0.0038038,-0.109484,45.3,1.50293,10.0147,2.10582e-11,0.273088,584.098,6.47227,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M315H3G,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.068,292.5,1.61,,,60,10.01,40.4,9.49,33.2,0.0038038,-0.109484,45.3,1.50293,10.0147,2.10582e-11,0.273088,584.098,6.47227,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M315H3G-BB,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.068,292.5,1.61,,,60,10.01,40.4,9.49,33.2,0.0038038,-0.109484,45.3,1.50293,10.0147,2.10582e-11,0.273088,584.098,6.47227,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M315H3G-BW,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.068,292.5,1.61,,,60,10.01,40.4,9.49,33.2,0.0038038,-0.109484,45.3,1.50293,10.0147,2.10582e-11,0.273088,584.098,6.47227,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6P315H4A,United Renewable Energy Co. Ltd.,Multi-c-Si,0,315.444,285.5,1.94,,,72,8.89,46.2,8.13,38.8,0.004445,-0.14322,47.2,1.90874,8.906,2.60782e-10,0.192735,107.06,14.996,-0.41,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F7M315H7G,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.112,291.1,1.68,,,60,10.08,39.9,9.52,33.1,0.0042336,-0.10773,47.1,1.47882,10.0878,1.90704e-11,0.233627,302.691,5.92464,-0.348,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F7M315H7G-BB,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.112,291.1,1.68,,,60,10.08,39.9,9.52,33.1,0.0042336,-0.10773,47.1,1.47882,10.0878,1.90704e-11,0.233627,302.691,5.92464,-0.348,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F7M315H7G-BW,United Renewable Energy Co. Ltd.,Mono-c-Si,0,315.112,291.1,1.68,,,60,10.08,39.9,9.52,33.1,0.0042336,-0.10773,47.1,1.47882,10.0878,1.90704e-11,0.233627,302.691,5.92464,-0.348,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D2K320P7A,United Renewable Energy Co. Ltd.,Mono-c-Si,1,324.032,294.6,1.71,,,60,10.3,40.2,9.76,33.2,0.00618,-0.123414,45.6,1.59345,10.3028,1.13329e-10,0.223864,816.413,7.03966,-0.39,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6L320L3A,United Renewable Energy Co. Ltd.,Mono-c-Si,1,321.044,297.1,1.67,,,60,10.14,40,9.67,33.2,0.0074022,-0.1252,42.5,1.65688,10.2451,3.33113e-10,0.189644,518.776,14.4367,-0.417,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6L320L3A-P,United Renewable Energy Co. Ltd.,Mono-c-Si,0,321.044,298.2,1.67,,,60,10.14,40,9.67,33.2,0.007098,-0.0932,41.1,1.63348,10.2456,2.35545e-10,0.194779,469.414,50.0068,-0.433,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M320B4A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,320.895,288.2,1.94,1.956,0.992,72,8.99,46.46,8.61,37.27,0.006293,-0.171902,43.6,2.09953,9.17363,2.24011e-09,0.372663,1166.13,13.908,-0.52,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M320B4AME,United Renewable Energy Co. Ltd.,Mono-c-Si,0,320.895,288.2,1.94,1.956,0.992,72,8.99,46.46,8.61,37.27,0.006293,-0.171902,43.6,2.09953,9.17363,2.24011e-09,0.372663,1166.13,13.908,-0.52,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M320E4A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,320.458,286,1.94,1.956,0.992,72,9.16,45.46,8.64,37.09,0.00458,-0.15911,47.5,1.92057,9.16306,4.78576e-10,0.314708,940.586,6.48441,-0.46,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M320E4AME,United Renewable Energy Co. Ltd.,Mono-c-Si,0,320.458,286,1.94,1.956,0.992,72,9.16,45.46,8.64,37.09,0.00458,-0.15911,47.5,1.92057,9.16306,4.78576e-10,0.314708,940.586,6.48441,-0.46,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6M320H3A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,320.128,293.9,1.61,,,60,10.28,40.07,9.76,32.8,0.0064764,-0.127022,45.18,1.6382,10.3907,2.44703e-10,0.24442,319.354,10.2019,-0.417,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6P320B4A,United Renewable Energy Co. Ltd.,Multi-c-Si,0,320.549,291.9,1.94,1.956,0.992,72,9.1,46.15,8.58,37.36,0.00728,-0.161525,43.2,2.01138,9.10163,9.84775e-10,0.345188,1921.93,12.6033,-0.47,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D6P320B4AME,United Renewable Energy Co. Ltd.,Multi-c-Si,0,320.549,291.9,1.94,1.956,0.992,72,9.1,46.15,8.58,37.36,0.00728,-0.161525,43.2,2.01138,9.10163,9.84775e-10,0.345188,1921.93,12.6033,-0.47,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. D7K320H7A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,320.346,299.7,1.66,,,60,10.14,40.2,9.62,33.3,0.0108498,-0.12864,42.7,1.63587,10.1412,2.15151e-10,0.206382,1808.11,7.67298,-0.367,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6E320H4A,United Renewable Energy Co. Ltd.,Multi-c-Si,0,320.498,292,1.94,,,72,9.12,45.6,8.39,38.2,0.0081168,-0.145464,47.2,1.89972,9.13442,3.2967e-10,0.194306,122.922,13.1303,-0.384,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6E320H4F,United Renewable Energy Co. Ltd.,Multi-c-Si,0,320.45,288.7,1.92,,,72,9.15,46.5,8.5,37.7,0.006222,-0.17205,46.1,2.00255,9.16431,7.37114e-10,0.346262,221.338,4.11981,-0.453,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6K320H3G,United Renewable Energy Co. Ltd.,Mono-c-Si,0,320.306,296.2,1.66,,,60,10.12,40.6,9.59,33.4,0.004048,-0.107996,45.5,1.53021,10.1246,3.01687e-11,0.262911,579.435,11.5571,-0.371,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6K320H3G-BW,United Renewable Energy Co. Ltd.,Mono-c-Si,0,320.306,296.2,1.66,,,60,10.12,40.6,9.59,33.4,0.004048,-0.107996,45.5,1.53021,10.1246,3.01687e-11,0.262911,579.435,11.5571,-0.371,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M320H3A,United Renewable Energy Co. Ltd.,Mono-c-Si,0,320.306,297.3,1.61,,,60,10.12,40.6,9.59,33.4,0.0038456,-0.110026,45.3,1.51154,10.1251,2.17226e-11,0.267152,529.621,6.64811,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M320H3A-BB,United Renewable Energy Co. Ltd.,Mono-c-Si,0,320.306,297.3,1.61,,,60,10.12,40.6,9.59,33.4,0.0038456,-0.110026,45.3,1.51154,10.1251,2.17226e-11,0.267152,529.621,6.64811,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M320H3A-BW,United Renewable Energy Co. Ltd.,Mono-c-Si,0,320.306,297.3,1.61,,,60,10.12,40.6,9.59,33.4,0.0038456,-0.110026,45.3,1.51154,10.1251,2.17226e-11,0.267152,529.621,6.64811,-0.361,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M320H3G,United Renewable Energy Co. Ltd.,Mono-c-Si,0,320.306,294.5,1.66,,,60,10.12,40.6,9.59,33.4,0.0041492,-0.110026,47,1.5315,10.1246,3.08513e-11,0.26262,583.219,9.67195,-0.37,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M320H3G-BB,United Renewable Energy Co. Ltd.,Mono-c-Si,0,320.306,294.5,1.66,,,60,10.12,40.6,9.59,33.4,0.0041492,-0.110026,47,1.5315,10.1246,3.08513e-11,0.26262,583.219,9.67195,-0.37,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6M320H3G-BW,United Renewable Energy Co. Ltd.,Mono-c-Si,0,320.306,294.5,1.66,,,60,10.12,40.6,9.59,33.4,0.0041492,-0.110026,47,1.5315,10.1246,3.08513e-11,0.26262,583.219,9.67195,-0.37,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F6P320H4A,United Renewable Energy Co. Ltd.,Multi-c-Si,0,320.229,290.1,1.94,,,72,8.96,46.4,8.19,39.1,0.00448,-0.14384,47.2,1.92133,8.97475,2.77296e-10,0.172997,105.117,15.4975,-0.41,N,SAM 2021.12.02,11/16/2022
United Renewable Energy Co. Ltd. F7K320H7G,United Renewable Energy Co. Ltd.,Mono-c-Si,0,320.013,297.1,1.68,,,60,10.17,40.2,9.61,33.3,0.0035595,-0.107334,46,1.47438,10.178,1.44784e-11,0.242421,309.155,4.77459,-0.347,N,SAM 2021.12.02,11/16/2022
